branches,branch misses,LLC,LLC misses,branch miss rate,LLC miss rate,type
212615513,4827481,28941274,9909185,0.022705,0.342389,1
214600002,4544237,27773772,8539491,0.021175,0.307466,1
211053673,4595985,29577350,9703886,0.021776,0.328085,1
205355841,4883601,29802226,8628582,0.023781,0.289528,1
181456311,4227803,27708698,9395610,0.023299,0.339085,1
303617348,6143392,31289105,10400982,0.020234,0.332415,1
207044332,4460279,27925598,9313103,0.021543,0.333497,1
201978381,4853609,28802077,9329697,0.02403,0.323924,1
190772822,4665935,28180430,9302054,0.024458,0.330089,1
214189935,4711148,29889541,9234353,0.021995,0.308949,1
183903593,4629077,28263106,8570172,0.025171,0.303228,1
211594462,5099739,29001649,9504027,0.024101,0.327706,1
222910447,5398845,29774931,10113431,0.02422,0.339663,1
190170236,4854818,26751056,8655818,0.025529,0.323569,1
202689905,5132583,29864321,9540010,0.025322,0.319445,1
221167393,5288443,29906534,8780446,0.023911,0.293596,1
198163061,5152779,28500027,8754200,0.026003,0.307165,1
211759888,4727435,29369747,8789153,0.022325,0.299259,1
193708535,4869160,27069315,9346723,0.025137,0.345288,1
212495854,5132879,30385271,8786319,0.024155,0.289164,1
213491241,5133539,29533414,9340513,0.024046,0.316269,1
217294899,4853960,28887658,8830986,0.022338,0.305701,1
204077881,4937731,28534582,9379931,0.024195,0.328722,1
210976217,4655562,29102555,8944386,0.022067,0.30734,1
195631826,4917857,28393451,8541100,0.025138,0.300812,1
217219033,4964953,30868581,9375984,0.022857,0.303739,1
204291268,4578696,27911910,9399485,0.022413,0.336755,1
196524059,5207999,27688496,8853004,0.026501,0.319736,1
217835907,4915174,29458382,9408052,0.022564,0.319368,1
209940705,5401079,29057128,9954647,0.025727,0.342589,1
488061733,8608210,35450605,11316212,0.017638,0.319211,1
207253251,5350315,30141767,8363558,0.025815,0.277474,1
210213144,4875481,29331283,9386436,0.023193,0.320015,1
213562531,5090938,28793959,9205104,0.023838,0.319689,1
202267694,4742607,30806815,8829724,0.023447,0.286616,1
220965535,5022104,29202497,9411467,0.022728,0.322283,1
304236155,6037688,32129527,11159236,0.019845,0.34732,1
215997399,4760122,28980254,9553994,0.022038,0.329673,1
255171792,5703346,32794285,12216587,0.022351,0.372522,1
203530690,4676946,28662492,8689600,0.022979,0.30317,1
488920234,8534611,35775103,11742891,0.017456,0.328242,1
211157092,4678868,27585143,9326309,0.022158,0.338092,1
188309587,4879795,29435067,9032539,0.025914,0.306863,1
188204982,4892161,29351749,9016812,0.025994,0.307198,1
216536692,5292025,30404413,9116886,0.024439,0.299854,1
201877616,4537663,28665811,9441573,0.022477,0.329367,1
225022706,5053658,27707352,9097938,0.022458,0.328358,1
198757031,4722695,28763463,9051189,0.023761,0.314677,1
204848357,5155561,29266229,9516701,0.025168,0.325177,1
212630956,5123525,26160753,9077090,0.024096,0.346974,1
207729013,5068678,29823122,8496986,0.0244,0.284913,1
213058450,4957327,28481806,9139129,0.023267,0.320876,1
197436183,4575180,29311720,8444402,0.023173,0.28809,1
211947089,5342870,29983449,9199420,0.025209,0.306817,1
207390542,4721725,29188115,8878839,0.022767,0.304194,1
472864163,8715595,34898773,11158138,0.018431,0.319729,1
212260125,4479586,28612058,9624829,0.021104,0.336391,1
218168803,5529963,31065455,9214240,0.025347,0.296607,1
191150779,4845622,26336072,9255738,0.02535,0.351447,1
217786982,5033152,28610680,8956399,0.02311,0.313044,1
207383349,4964064,28561967,9509389,0.023937,0.332939,1
208999288,4963138,29830982,9860702,0.023747,0.330552,1
196882085,5013032,26618378,9288115,0.025462,0.348936,1
213977393,5136293,29252688,9770369,0.024004,0.333999,1
215147489,5366191,29311063,9274546,0.024942,0.316418,1
210080154,4571293,28636544,9797464,0.02176,0.342132,1
217563539,4834720,28580354,9280925,0.022222,0.324731,1
207825509,4616532,29228347,9226331,0.022214,0.315664,1
222387430,5509518,28973602,9351945,0.024774,0.322775,1
196969472,4944443,30217565,9320170,0.025103,0.308436,1
197944378,4715132,27705847,8608168,0.02382,0.310699,1
204747238,4443060,26788855,9286334,0.0217,0.346649,1
206787581,4833822,28578713,8663672,0.023376,0.303151,1
195943408,5080766,29761716,8675841,0.02593,0.29151,1
195166485,4909168,27243769,8555222,0.025154,0.314025,1
255137010,6215533,31342624,11052042,0.024362,0.35262,1
205249351,5196706,29477946,9727285,0.025319,0.329985,1
196732896,5010878,28935033,9311714,0.02547,0.321815,1
285699953,5353721,31823109,10152164,0.018739,0.319019,1
209499639,5194570,30149207,9216609,0.024795,0.3057,1
257061313,6155497,30143443,10565482,0.023946,0.350507,1
211839900,5118189,29576008,9512997,0.024161,0.321646,1
188188160,5148561,28486618,9192332,0.027359,0.322689,1
209431040,4882430,27361234,8705648,0.023313,0.318175,1
185033425,4551042,27609561,8597925,0.024596,0.311411,1
235279242,5317326,29556545,8902172,0.0226,0.301191,1
215011674,5271176,29347967,9580319,0.024516,0.326439,1
213048416,4965796,28952428,9436395,0.023308,0.325928,1
209956526,4854423,29411361,9219580,0.023121,0.31347,1
198950597,4772757,29895098,8771016,0.02399,0.293393,1
211553628,5315427,31116753,9830857,0.025126,0.315935,1
213675782,5099461,27962746,9200362,0.023865,0.329022,1
220219264,4925161,30076822,9367340,0.022365,0.311447,1
194802329,4696343,28837586,8516188,0.024108,0.295316,1
219218335,5088844,29539798,8963439,0.023214,0.303436,1
214625304,4594459,28423923,8736772,0.021407,0.307374,1
214117316,5374503,28321940,8538721,0.025101,0.301488,1
216742316,5060860,29446064,9274190,0.02335,0.314955,1
211598693,4618131,30305694,8983596,0.021825,0.296433,1
222317426,5222523,29022841,9737592,0.023491,0.335515,1
210489264,5463246,30490959,9318643,0.025955,0.30562,1
261184453,5333207,30823664,10357471,0.020419,0.336023,1
218609834,5090552,29174104,9793703,0.023286,0.335699,1
212738264,4990471,27887669,9174123,0.023458,0.328967,1
193610828,5125975,27484999,8712340,0.026476,0.316985,1
211565525,4953658,30056379,9428015,0.023414,0.313678,1
208603287,4462508,31039762,9432323,0.021392,0.303879,1
214139848,5161491,27996455,8919199,0.024103,0.318583,1
217510700,4925160,29999295,9966407,0.022643,0.332221,1
209459144,4718424,29271102,9003040,0.022527,0.307574,1
491354501,8056160,34172684,11684467,0.016396,0.341924,1
190824625,4857211,28500789,9307711,0.025454,0.326577,1
206320392,5156142,31484615,9761056,0.024991,0.310026,1
179480442,4483684,28094235,9405872,0.024981,0.334797,1
211250172,4826786,29348802,9730205,0.022849,0.331537,1
221044682,5307278,30526905,8774060,0.02401,0.287421,1
213643370,5038365,28225395,8806220,0.023583,0.311996,1
218680518,5356958,30097802,9453921,0.024497,0.314107,1
432479703,8307992,29446266,9702628,0.01921,0.329503,1
197380393,4889907,27621444,8265095,0.024774,0.299227,1
184245988,4712594,29236436,9448703,0.025578,0.323182,1
196139978,4855236,29002347,9129922,0.024754,0.314799,1
215776770,5183996,29392919,9505880,0.024025,0.323407,1
202592009,5056847,29147174,8337790,0.024961,0.286058,1
210666156,4882950,28913819,9512524,0.023179,0.328996,1
214556111,5369025,27979673,9418499,0.025024,0.336619,1
495495641,8895513,36593502,12291235,0.017953,0.335886,1
184374182,4868210,27364050,8654401,0.026404,0.316269,1
249253945,5741778,31046436,10799034,0.023036,0.347835,1
224234378,5373811,30407852,9271024,0.023965,0.304889,1
205048964,4756229,26346204,8817152,0.023196,0.334665,1
185532844,4569878,28640774,9261846,0.024631,0.32338,1
216014852,5500656,29491280,10948307,0.025464,0.371239,1
292602282,6247845,33051149,11342562,0.021353,0.343182,1
209695625,5157034,28816373,9477017,0.024593,0.328876,1
212061966,4619720,28687358,8942656,0.021785,0.311728,1
220317450,5137873,30800524,10030541,0.02332,0.325661,1
491603784,8809353,35481393,11298145,0.01792,0.318425,1
182338789,4426964,26976088,8914409,0.024279,0.330456,1
212736420,4842435,28866055,8737998,0.022763,0.302708,1
218576112,4957472,29345166,9720613,0.022681,0.331251,1
222854031,5044020,28116444,9708301,0.022634,0.345289,1
219330835,5136027,28070275,9059272,0.023417,0.322735,1
190138671,4559029,28604014,8694555,0.023977,0.303963,1
208507541,4877850,30618800,9180484,0.023394,0.299832,1
213355570,4939646,30318483,9079551,0.023152,0.299472,1
219263669,5128478,29677566,9179953,0.02339,0.309323,1
214084406,5178585,28693021,9311076,0.024189,0.324507,1
304669865,5452775,29822342,10654320,0.017897,0.35726,1
213514967,4666029,28577392,8847096,0.021853,0.309584,1
188833084,4880471,27006682,9076004,0.025845,0.336065,1
326618458,6752295,31400092,12106013,0.020673,0.385541,1
213153115,5331397,27363415,9620409,0.025012,0.351579,1
217672628,5056477,29903551,9589301,0.02323,0.320674,1
192557822,4621262,27069232,8859759,0.023999,0.3273,1
188337117,4510078,26878589,8993771,0.023947,0.334607,1
224323560,5072375,30615626,9812928,0.022612,0.32052,1
213501867,5235666,29836458,9266583,0.024523,0.310579,1
297410848,6088699,31121081,10891308,0.020472,0.349966,1
210558685,5217810,30354632,9212936,0.024781,0.30351,1
188080757,4572367,28626816,8984917,0.024311,0.313864,1
212038369,5081992,30411014,9076266,0.023967,0.298453,1
214769832,5512835,29351314,8838754,0.025669,0.301137,1
190501102,4782352,28609314,8841523,0.025104,0.309044,1
212868488,5126775,28340186,8752087,0.024084,0.308822,1
206807656,4862039,28051756,9261440,0.02351,0.330155,1
212416825,5115961,26781934,9289602,0.024085,0.346861,1
209599037,5175050,30558567,8806529,0.02469,0.288185,1
214034471,5209462,29753188,8848832,0.024339,0.297408,1
207444660,4968945,28361352,8983864,0.023953,0.316764,1
189476497,4789616,27079205,9172221,0.025278,0.338718,1
197528096,4766472,29536980,9295194,0.024131,0.314697,1
213149549,4848012,28370152,9238297,0.022745,0.325634,1
207655885,4537354,27575766,9614112,0.02185,0.348644,1
201157156,5044902,28468480,9238744,0.025079,0.324525,1
215786919,5245601,31030960,9501616,0.024309,0.306198,1
190914123,4549620,29301150,9276364,0.023831,0.316587,1
216400988,5246709,30135459,9136682,0.024245,0.303187,1
298198381,5992586,33015539,10314578,0.020096,0.312416,1
215605122,4923983,30453779,9741073,0.022838,0.319864,1
215412817,5031858,28784143,9007899,0.023359,0.312947,1
209932807,4523155,26900610,8946248,0.021546,0.332567,1
206990740,4863588,30116184,9399782,0.023497,0.312117,1
211640595,5047249,27888568,8643173,0.023848,0.309918,1
208419291,5014176,27551544,8450110,0.024058,0.306702,1
187400893,4793888,30336330,9435276,0.025581,0.311022,1
219480556,4994181,30618671,8925219,0.022755,0.291496,1
218865849,5116754,30213209,9871484,0.023378,0.326727,1
212782516,4859753,26086354,8846721,0.022839,0.339132,1
216249087,5271214,29080619,9289502,0.024376,0.31944,1
218099581,4737303,28418757,9034260,0.021721,0.317898,1
213729307,4960112,29375785,9457933,0.023207,0.321964,1
206544057,4999690,29597848,9524630,0.024206,0.321801,1
228397858,5212834,31336485,10193548,0.022823,0.325293,1
211169750,5458909,30782931,8788059,0.025851,0.285485,1
213292907,4980317,28963311,9348982,0.02335,0.322787,1
211730508,4830406,28502557,8768807,0.022814,0.30765,1
205383318,5057412,28537221,9826948,0.024624,0.344355,1
215050229,4720567,28483906,8689625,0.021951,0.305071,1
227361798,5579005,29398892,9162391,0.024538,0.311658,1
184795524,4420151,29099381,8916142,0.023919,0.306403,1
198340530,5196575,29106372,9129435,0.0262,0.313658,1
202487067,5422962,29006864,9022080,0.026782,0.311033,1
382979648,7349244,32738374,10698635,0.01919,0.326792,1
183637819,4438672,26181366,9174352,0.024171,0.350415,1
184595783,4816472,28728040,9389014,0.026092,0.326824,1
222686976,4969889,29664090,9732841,0.022318,0.328102,1
484068913,8501640,35309425,12740607,0.017563,0.360827,1
214150722,4997594,29490472,10066339,0.023337,0.341342,1
217540431,5162478,29216439,9292161,0.023731,0.318046,1
210674316,4607753,29478614,9238711,0.021871,0.313404,1
215955469,4983924,28517417,9308684,0.023078,0.326421,1
214976626,4970350,27164256,8933853,0.02312,0.328883,1
310310688,5963407,31671434,10467901,0.019218,0.330516,1
208032961,4865500,27718257,9579440,0.023388,0.3456,1
500839938,8939848,34829713,12290338,0.01785,0.352869,1
210999007,4740782,28030324,9547126,0.022468,0.3406,1
220085408,5054891,32217281,9307059,0.022968,0.288884,1
202159228,4955099,28568346,8427259,0.024511,0.294986,1
210376788,5389057,28267574,9468040,0.025616,0.334943,1
200701119,4781196,29250229,8489218,0.023822,0.290227,1
207959469,5293936,30320466,8946592,0.025457,0.295068,1
202141366,4815699,29994749,8862942,0.023823,0.295483,1
184054642,4236689,27001589,8872715,0.023019,0.3286,1
195951431,4907711,28311921,8849590,0.025046,0.312575,1
204639023,4914756,29264192,8830549,0.024017,0.301753,1
209100589,5322847,30240846,9114495,0.025456,0.301397,1
233133174,5703947,31297484,9911804,0.024466,0.316697,1
186435263,4591647,30109574,9139088,0.024629,0.303528,1
225512346,5068393,30022500,9174670,0.022475,0.305593,1
217676600,5339785,30016060,9688728,0.024531,0.322785,1
190157361,4391556,28831324,9536907,0.023094,0.330783,1
200182538,4683705,26855003,8976333,0.023397,0.334252,1
213441213,4704124,27365741,8629298,0.022039,0.315332,1
187224294,4369210,27857829,8476771,0.023337,0.304287,1
286973113,5177553,31737174,10782647,0.018042,0.339748,1
216868825,5279010,29125437,9395759,0.024342,0.322596,1
205557818,5203978,30082991,9074847,0.025316,0.30166,1
237686048,5645022,29880390,10433669,0.02375,0.349181,1
213981539,5036947,28570900,9560255,0.023539,0.334615,1
245934781,5829291,30820398,11763289,0.023703,0.381672,1
208607218,5054662,27848303,9507448,0.024231,0.341401,1
199334721,4574759,29486942,8894929,0.02295,0.301657,1
208719275,4723182,29494282,8916216,0.022629,0.302303,1
214141261,5062989,29113264,8866604,0.023643,0.304555,1
211774532,4844646,27469914,8952423,0.022876,0.325899,1
193762539,4929301,26481454,9179534,0.02544,0.34664,1
213371245,5015218,30038447,9222375,0.023505,0.307019,1
216599940,5223524,29120056,8542526,0.024116,0.293355,1
215943881,4902542,29633423,9179551,0.022703,0.30977,1
202675157,4979865,27689065,9763256,0.024571,0.352603,1
187090155,4485883,29074789,8928340,0.023977,0.307082,1
494941141,8151829,34629606,12065437,0.01647,0.348414,1
203685101,4760317,27395351,8779781,0.023371,0.320484,1
198517526,4349246,28566889,9231946,0.021909,0.323169,1
194159846,4915420,27767657,8610844,0.025316,0.310103,1
207310000,4940798,28392592,9433787,0.023833,0.332262,1
196908091,4802580,27875523,8683187,0.02439,0.311499,1
207384973,5300696,29989234,9023235,0.02556,0.300882,1
221079911,5047107,29248266,9618965,0.022829,0.328873,1
214149057,4869600,31343910,9043637,0.022739,0.288529,1
204636666,4638248,27653220,9237445,0.022666,0.334046,1
468671462,8155438,32311668,11231172,0.017401,0.347589,1
222588353,5406000,29054185,9649512,0.024287,0.332121,1
206267995,4682538,29933447,10208880,0.022701,0.341053,1
225842704,5141575,30002774,9559978,0.022766,0.318636,1
223824126,5266757,29442916,8995957,0.023531,0.305539,1
194691092,4952473,28968792,9452257,0.025438,0.326291,1
206210836,4990012,29550189,9458612,0.024199,0.320086,1
206033661,4581137,28107612,9392323,0.022235,0.334156,1
184138920,5003321,28426346,8897721,0.027171,0.31301,1
220093737,5428683,30278520,9422842,0.024665,0.311206,1
332168697,7012901,20336145,4458621,0.021112,0.219246,0
324135012,6539714,22396914,4282488,0.020176,0.191209,0
70009217,3463466,15071423,2362411,0.049472,0.156748,0
48971788,3360490,15448794,2381928,0.068621,0.154182,0
79891569,3550676,16362596,2823834,0.044444,0.172579,0
215313319,4461149,14554228,3070079,0.020719,0.210941,0
47855270,3350825,15288384,2018890,0.07002,0.132054,0
47704397,3084118,15351542,2321142,0.064651,0.151199,0
277663755,5780362,21331555,3926289,0.020818,0.18406,0
126179012,3715359,20222184,3841972,0.029445,0.189988,0
56111288,2994056,15607529,1978181,0.053359,0.126745,0
51855999,3223378,14851420,2514082,0.06216,0.169282,0
59447885,3023100,14284166,2317927,0.050853,0.162272,0
42977218,2470437,15729336,2300743,0.057482,0.146271,0
67439099,3598245,15955105,2282982,0.053355,0.143088,0
52881503,3076797,14970755,2331626,0.058183,0.155745,0
54467195,3065589,15781899,2510035,0.056283,0.159045,0
44237105,2517945,14510636,1639853,0.056919,0.11301,0
63705464,3050566,16344123,2884089,0.047885,0.17646,0
54247635,3488610,15771958,2224556,0.064309,0.141045,0
49788542,3187024,14986029,2568826,0.064011,0.171415,0
287063825,6347910,16004871,2670666,0.022113,0.166866,0
330359376,6116650,20824432,4557672,0.018515,0.218862,0
45077513,2703317,14376158,2607160,0.05997,0.181353,0
49879948,2974402,15096985,2376040,0.059631,0.157385,0
144320400,3508095,17383327,2302547,0.024308,0.132457,0
46158559,3073485,15576993,2151708,0.066585,0.138134,0
50208755,3362931,13859278,1988671,0.066979,0.14349,0
356827111,6296683,20712275,3993935,0.017646,0.192829,0
55950130,2801763,16817786,2535552,0.050076,0.150766,0
123350670,4016782,18683551,3622580,0.032564,0.193891,0
59414354,3008189,14296913,2699204,0.050631,0.188796,0
345761179,6496395,19755994,4199077,0.018789,0.212547,0
52095058,2871558,15569091,2061682,0.055122,0.132421,0
50335950,2467875,15646772,1719846,0.049028,0.109917,0
58032497,2894296,16878264,2528605,0.049874,0.149814,0
142052057,4073490,20234880,3371669,0.028676,0.166627,0
61451329,3521828,15945888,2485228,0.057311,0.155854,0
243134660,5060428,18884255,4016754,0.020813,0.212704,0
47527007,2655280,15311049,2312113,0.055869,0.151009,0
323911558,6663535,19266000,4171520,0.020572,0.216522,0
66265768,3579589,14682828,2233008,0.054019,0.152083,0
52290404,2939129,12967618,2329893,0.056208,0.17967,0
54597555,3144468,15144134,1815537,0.057594,0.119884,0
328239703,6566629,20170127,4328038,0.020006,0.214577,0
367242072,7594892,23703018,6058524,0.020681,0.255601,0
55961941,3130491,15320368,1976432,0.05594,0.129007,0
70590548,3458910,16710843,2103470,0.049,0.125875,0
57426861,3286616,15357797,2841605,0.057231,0.185027,0
327799110,6843425,20035728,4449691,0.020877,0.222088,0
48031473,3259476,15175837,2214054,0.067861,0.145893,0
48876469,2785872,15358835,2564031,0.056998,0.166942,0
50183272,3485137,15497621,1858777,0.069448,0.11994,0
66688550,3633979,15438579,1836102,0.054492,0.118929,0
45722000,3027983,13678020,1840055,0.066226,0.134526,0
83230253,4180501,17654958,3788053,0.050228,0.21456,0
40280221,2741791,14775334,2051536,0.068068,0.138849,0
54343179,2804992,14880780,2550036,0.051616,0.171364,0
52604985,3301877,16198813,2304313,0.062767,0.142252,0
47611610,2632722,15492711,2642645,0.055296,0.170573,0
161228194,4655078,20326306,3669689,0.028873,0.180539,0
133303340,3394236,18164516,3137387,0.025462,0.172721,0
51973845,3344046,14364683,1978999,0.064341,0.137768,0
61021236,3307728,16425912,2174644,0.054206,0.132391,0
